"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"04/17/2020","AQS","250250044","1","0.1","ppm","1","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"04/18/2020","AQS","250250044","1","0.1","ppm","1","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"04/19/2020","AQS","250250044","1","0.1","ppm","1","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"04/20/2020","AQS","250250044","1","0.1","ppm","1","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"04/21/2020","AQS","250250044","1","0.2","ppm","2","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"04/22/2020","AQS","250250044","1","0","ppm","0","VON HILLERN ST","7","29.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"04/25/2020","AQS","250250044","1","0.1","ppm","1","VON HILLERN ST","12","50.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"04/26/2020","AQS","250250044","1","0.1","ppm","1","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"04/27/2020","AQS","250250044","1","0","ppm","0","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"04/28/2020","AQS","250250044","1","0.1","ppm","1","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"04/29/2020","AQS","250250044","1","0.2","ppm","2","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"04/30/2020","AQS","250250044","1","0","ppm","0","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"05/01/2020","AQS","250250044","1","0","ppm","0","VON HILLERN ST","7","29.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"06/18/2020","AQS","250250044","1","0","ppm","0","VON HILLERN ST","12","50.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"06/19/2020","AQS","250250044","1","0.1","ppm","1","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"06/20/2020","AQS","250250044","1","0.1","ppm","1","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"06/21/2020","AQS","250250044","1","0.1","ppm","1","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"06/22/2020","AQS","250250044","1","0.1","ppm","1","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"06/23/2020","AQS","250250044","1","0","ppm","0","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"06/24/2020","AQS","250250044","1","0.2","ppm","2","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"06/25/2020","AQS","250250044","1","0.2","ppm","2","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"06/26/2020","AQS","250250044","1","0.1","ppm","1","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"06/27/2020","AQS","250250044","1","0.1","ppm","1","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"06/28/2020","AQS","250250044","1","0","ppm","0","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"06/29/2020","AQS","250250044","1","0","ppm","0","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"06/30/2020","AQS","250250044","1","-0.1","ppm","0","VON HILLERN ST","7","29.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"01/01/2020","AQS","330150018","1","0.1","ppm","1","MOOSEHILL SCHOOL","19","79.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"01/02/2020","AQS","330150018","1","0.2","ppm","2","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"01/03/2020","AQS","330150018","1","0.3","ppm","3","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"01/04/2020","AQS","330150018","1","0.3","ppm","3","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"01/05/2020","AQS","330150018","1","0.2","ppm","2","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"01/06/2020","AQS","330150018","1","0.2","ppm","2","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"01/07/2020","AQS","330150018","1","0.2","ppm","2","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"01/08/2020","AQS","330150018","1","0.2","ppm","2","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"01/09/2020","AQS","330150018","1","0.2","ppm","2","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"01/10/2020","AQS","330150018","1","0.2","ppm","2","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"01/11/2020","AQS","330150018","1","0.2","ppm","2","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"01/12/2020","AQS","330150018","1","0.1","ppm","1","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"01/13/2020","AQS","330150018","1","0.2","ppm","2","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"01/14/2020","AQS","330150018","1","0.2","ppm","2","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"01/15/2020","AQS","330150018","1","0.2","ppm","2","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"01/16/2020","AQS","330150018","1","0.2","ppm","2","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"01/17/2020","AQS","330150018","1","0.1","ppm","1","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"01/18/2020","AQS","330150018","1","0.2","ppm","2","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"01/19/2020","AQS","330150018","1","0.3","ppm","3","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"01/20/2020","AQS","330150018","1","0.2","ppm","2","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"01/21/2020","AQS","330150018","1","0.2","ppm","2","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"01/22/2020","AQS","330150018","1","0.3","ppm","3","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"01/23/2020","AQS","330150018","1","0.4","ppm","5","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"01/24/2020","AQS","330150018","1","0.4","ppm","5","MOOSEHILL SCHOOL","12","50.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"01/28/2020","AQS","330150018","1","0.1","ppm","1","MOOSEHILL SCHOOL","8","33.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"01/29/2020","AQS","330150018","1","0.1","ppm","1","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"01/30/2020","AQS","330150018","1","0.2","ppm","2","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"01/31/2020","AQS","330150018","1","0.3","ppm","3","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"02/01/2020","AQS","330150018","1","0.3","ppm","3","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"02/02/2020","AQS","330150018","1","0.4","ppm","5","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"02/03/2020","AQS","330150018","1","0.3","ppm","3","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"02/04/2020","AQS","330150018","1","0.3","ppm","3","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"02/05/2020","AQS","330150018","1","0.3","ppm","3","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"02/06/2020","AQS","330150018","1","0.2","ppm","2","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"02/07/2020","AQS","330150018","1","0.2","ppm","2","MOOSEHILL SCHOOL","18","75.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"02/10/2020","AQS","330150018","1","0.2","ppm","2","MOOSEHILL SCHOOL","7","29.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"02/11/2020","AQS","330150018","1","0.3","ppm","3","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"02/12/2020","AQS","330150018","1","0.3","ppm","3","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"02/13/2020","AQS","330150018","1","0.3","ppm","3","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"02/14/2020","AQS","330150018","1","0.3","ppm","3","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"02/15/2020","AQS","330150018","1","0.2","ppm","2","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"02/16/2020","AQS","330150018","1","0.2","ppm","2","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"02/17/2020","AQS","330150018","1","0.2","ppm","2","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"02/18/2020","AQS","330150018","1","0.2","ppm","2","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"02/19/2020","AQS","330150018","1","0.2","ppm","2","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"02/20/2020","AQS","330150018","1","0.2","ppm","2","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"02/21/2020","AQS","330150018","1","0.2","ppm","2","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"02/22/2020","AQS","330150018","1","0.2","ppm","2","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"02/23/2020","AQS","330150018","1","0.2","ppm","2","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"02/24/2020","AQS","330150018","1","0.3","ppm","3","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"02/25/2020","AQS","330150018","1","0.3","ppm","3","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"02/26/2020","AQS","330150018","1","0.3","ppm","3","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"02/27/2020","AQS","330150018","1","0.2","ppm","2","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"02/28/2020","AQS","330150018","1","0.2","ppm","2","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"02/29/2020","AQS","330150018","1","0.2","ppm","2","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"03/01/2020","AQS","330150018","1","0.2","ppm","2","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"03/02/2020","AQS","330150018","1","0.3","ppm","3","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"03/03/2020","AQS","330150018","1","0.2","ppm","2","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"03/04/2020","AQS","330150018","1","0.2","ppm","2","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"03/05/2020","AQS","330150018","1","0.2","ppm","2","MOOSEHILL SCHOOL","10","42.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"03/06/2020","AQS","330150018","1","0.2","ppm","2","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"03/07/2020","AQS","330150018","1","0.2","ppm","2","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"03/08/2020","AQS","330150018","1","0.2","ppm","2","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"03/09/2020","AQS","330150018","1","0.2","ppm","2","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"03/10/2020","AQS","330150018","1","0.2","ppm","2","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"03/11/2020","AQS","330150018","1","0.2","ppm","2","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"03/12/2020","AQS","330150018","1","0.2","ppm","2","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"03/13/2020","AQS","330150018","1","0.2","ppm","2","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"03/14/2020","AQS","330150018","1","0.1","ppm","1","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"03/15/2020","AQS","330150018","1","0.2","ppm","2","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"03/16/2020","AQS","330150018","1","0.2","ppm","2","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"03/17/2020","AQS","330150018","1","0.2","ppm","2","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"03/18/2020","AQS","330150018","1","0.2","ppm","2","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"03/19/2020","AQS","330150018","1","0.2","ppm","2","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"03/20/2020","AQS","330150018","1","0.2","ppm","2","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"03/21/2020","AQS","330150018","1","0.2","ppm","2","MOOSEHILL SCHOOL","24","100.0000","42101","Carbon monoxide","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
