"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/26/2020","AQS","330150014","6","22","ug/m3 SC","20","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"02/27/2020","AQS","330150014","6","12","ug/m3 SC","11","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"02/28/2020","AQS","330150014","6","7","ug/m3 SC","6","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"02/29/2020","AQS","330150014","6","9","ug/m3 SC","8","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"03/01/2020","AQS","330150014","6","12","ug/m3 SC","11","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"03/02/2020","AQS","330150014","6","16","ug/m3 SC","15","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"03/03/2020","AQS","330150014","6","22","ug/m3 SC","20","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"03/04/2020","AQS","330150014","6","9","ug/m3 SC","8","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"03/05/2020","AQS","330150014","6","16","ug/m3 SC","15","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"03/06/2020","AQS","330150014","6","13","ug/m3 SC","12","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"03/07/2020","AQS","330150014","6","9","ug/m3 SC","8","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"03/08/2020","AQS","330150014","6","9","ug/m3 SC","8","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"03/09/2020","AQS","330150014","6","13","ug/m3 SC","12","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"03/10/2020","AQS","330150014","6","23","ug/m3 SC","21","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"03/11/2020","AQS","330150014","6","14","ug/m3 SC","13","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"03/12/2020","AQS","330150014","6","10","ug/m3 SC","9","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"03/13/2020","AQS","330150014","6","15","ug/m3 SC","14","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"03/14/2020","AQS","330150014","6","10","ug/m3 SC","9","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"03/15/2020","AQS","330150014","6","12","ug/m3 SC","11","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"03/16/2020","AQS","330150014","6","6","ug/m3 SC","6","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"03/17/2020","AQS","330150014","6","11","ug/m3 SC","10","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"03/18/2020","AQS","330150014","6","9","ug/m3 SC","8","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"03/19/2020","AQS","330150014","6","9","ug/m3 SC","8","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"03/20/2020","AQS","330150014","6","11","ug/m3 SC","10","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"03/21/2020","AQS","330150014","6","15","ug/m3 SC","14","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"03/22/2020","AQS","330150014","6","7","ug/m3 SC","6","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"03/23/2020","AQS","330150014","6","13","ug/m3 SC","12","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"03/24/2020","AQS","330150014","6","7","ug/m3 SC","6","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"03/25/2020","AQS","330150014","6","10","ug/m3 SC","9","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"03/26/2020","AQS","330150014","6","12","ug/m3 SC","11","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"03/27/2020","AQS","330150014","6","27","ug/m3 SC","25","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"03/28/2020","AQS","330150014","6","22","ug/m3 SC","20","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"03/29/2020","AQS","330150014","6","12","ug/m3 SC","11","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"03/30/2020","AQS","330150014","6","8","ug/m3 SC","7","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"03/31/2020","AQS","330150014","6","11","ug/m3 SC","10","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"04/01/2020","AQS","330150014","6","10","ug/m3 SC","9","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"04/02/2020","AQS","330150014","6","29","ug/m3 SC","27","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"04/03/2020","AQS","330150014","6","4","ug/m3 SC","4","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"04/04/2020","AQS","330150014","6","13","ug/m3 SC","12","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"04/05/2020","AQS","330150014","6","21","ug/m3 SC","19","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"04/06/2020","AQS","330150014","6","11","ug/m3 SC","10","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"04/07/2020","AQS","330150014","6","13","ug/m3 SC","12","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"04/08/2020","AQS","330150014","6","14","ug/m3 SC","13","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"04/09/2020","AQS","330150014","6","15","ug/m3 SC","14","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"04/10/2020","AQS","330150014","6","4","ug/m3 SC","4","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"04/11/2020","AQS","330150014","6","7","ug/m3 SC","6","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"04/12/2020","AQS","330150014","6","12","ug/m3 SC","11","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"04/13/2020","AQS","330150014","6","21","ug/m3 SC","19","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"04/14/2020","AQS","330150014","6","7","ug/m3 SC","6","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"04/15/2020","AQS","330150014","6","9","ug/m3 SC","8","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"04/16/2020","AQS","330150014","6","8","ug/m3 SC","7","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"04/17/2020","AQS","330150014","6","10","ug/m3 SC","9","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"04/18/2020","AQS","330150014","6","10","ug/m3 SC","9","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"04/19/2020","AQS","330150014","6","14","ug/m3 SC","13","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"04/20/2020","AQS","330150014","6","10","ug/m3 SC","9","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"04/21/2020","AQS","330150014","6","16","ug/m3 SC","15","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"04/22/2020","AQS","330150014","6","8","ug/m3 SC","7","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"04/23/2020","AQS","330150014","6","10","ug/m3 SC","9","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"04/24/2020","AQS","330150014","6","18","ug/m3 SC","17","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"04/25/2020","AQS","330150014","6","17","ug/m3 SC","16","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"04/26/2020","AQS","330150014","6","14","ug/m3 SC","13","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"04/27/2020","AQS","330150014","6","6","ug/m3 SC","6","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"04/28/2020","AQS","330150014","6","7","ug/m3 SC","6","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"04/29/2020","AQS","330150014","6","10","ug/m3 SC","9","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"04/30/2020","AQS","330150014","6","26","ug/m3 SC","24","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"05/01/2020","AQS","330150014","6","22","ug/m3 SC","20","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"05/02/2020","AQS","330150014","6","10","ug/m3 SC","9","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"05/03/2020","AQS","330150014","6","23","ug/m3 SC","21","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"05/04/2020","AQS","330150014","6","12","ug/m3 SC","11","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"05/05/2020","AQS","330150014","6","9","ug/m3 SC","8","PORTSMOUTH - PEIRCE ISLAND","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","43.0753710009412","-70.748017"
"06/26/2020","AQS","330150018","6","12","ug/m3 SC","11","MOOSEHILL SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"06/27/2020","AQS","330150018","6","15","ug/m3 SC","14","MOOSEHILL SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"06/28/2020","AQS","330150018","6","14","ug/m3 SC","13","MOOSEHILL SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"06/29/2020","AQS","330150018","6","10","ug/m3 SC","9","MOOSEHILL SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
"06/30/2020","AQS","330150018","6","8","ug/m3 SC","7","MOOSEHILL SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","14460","Boston-Cambridge-Newton, MA-NH","33","New Hampshire","015","Rockingham","42.8625310009407","-71.38014"
